id,r,t,p,z,m200b,r200b
61354330104,3707.115234,1.570556,0.047377,1.140715,507612692480.000000,0.194852
61354321314,3720.245117,1.570636,0.008665,1.146437,1132366790656.000000,0.254598
61354279016,3726.074707,1.570596,0.010339,1.148993,1522838011904.000000,0.281025
61354321320,3726.686279,1.570560,0.010492,1.149261,1600932282368.000000,0.285749
61354321321,3728.003174,1.570596,0.010773,1.149838,11675091599360.000000,0.554132
61354321779,3727.723389,1.570723,0.012186,1.149716,1718073688064.000000,0.292555
61354279017,3723.312744,1.570795,0.017440,1.147782,819989708800.000000,0.228628
61354321736,3719.535400,1.570609,0.018428,1.146126,468565557248.000000,0.189722
61354279029,3723.866455,1.570635,0.019842,1.148025,0.000000,0.000000
61354279030,3723.825439,1.570637,0.020134,1.148007,0.000000,0.000000
61354279031,3724.242432,1.570754,0.020609,1.148190,937131114496.000000,0.239034
61354279022,3727.424072,1.570532,0.017203,1.149584,702848303104.000000,0.217177
61354279025,3726.731201,1.570704,0.017779,1.149281,1679026552832.000000,0.290321
61354279026,3729.406982,1.570704,0.018228,1.150454,117141389312.000000,0.119517
61354279019,3732.032227,1.570577,0.014083,1.151604,1093319589888.000000,0.251638
61354321790,3736.636475,1.570573,0.014889,1.153623,39047127040.000000,0.082869
61354321792,3742.278076,1.570560,0.014790,1.156096,663801167872.000000,0.213078
61354279032,3744.678467,1.570675,0.022881,1.157148,624754032640.000000,0.208816
61354329409,3720.478516,1.570751,0.030046,1.146540,819989708800.000000,0.228628
61354329418,3724.561768,1.570747,0.032364,1.148330,741895438336.000000,0.221127
61354329552,3725.122559,1.570779,0.034379,1.148575,741895438336.000000,0.221127
61354329549,3725.665527,1.570787,0.034069,1.148813,741895438336.000000,0.221127
61354279061,3728.779785,1.570592,0.026038,1.150179,429518422016.000000,0.184298
61354329565,3731.926758,1.570584,0.036658,1.151558,898083979264.000000,0.235667
61354279075,3721.401367,1.570544,0.049083,1.146944,1249508065280.000000,0.263091
61354329567,3732.463135,1.570693,0.037115,1.151793,2186639179776.000000,0.317044
61354329569,3733.090820,1.570741,0.037587,1.152068,1171413925888.000000,0.257492
61354279062,3742.623047,1.570571,0.032809,1.156247,780942573568.000000,0.224940
61354279070,3735.747314,1.570650,0.044026,1.153233,898083979264.000000,0.235667
61354279071,3739.276855,1.570615,0.044083,1.154780,663801167872.000000,0.213078
61354279068,3742.763184,1.570728,0.040605,1.156309,1444743741440.000000,0.276136
61354330129,3698.868408,1.570622,0.052994,1.137131,0.000000,0.000000
61354349597,3692.710205,1.570678,0.066467,1.134454,0.000000,0.000000
61358473300,3697.885498,1.570768,0.073625,1.136703,390471286784.000000,0.178535
61354351275,3705.503662,1.570670,0.056318,1.140015,195235643392.000000,0.141703
61354351290,3706.653320,1.570689,0.059153,1.140515,624754032640.000000,0.208816
61358496018,3703.885986,1.570543,0.071995,1.139312,3748524457984.000000,0.379443
61358496016,3704.151611,1.570686,0.071707,1.139427,9605593694208.000000,0.519240
61358496017,3704.258545,1.570637,0.071797,1.139474,3279958835200.000000,0.362924
61354351447,3712.261719,1.570633,0.062085,1.142953,1171413925888.000000,0.257492
61354351474,3713.875244,1.570791,0.064619,1.143654,1835215093760.000000,0.299058
61358499820,3689.426025,1.570682,0.082778,1.133026,1835215093760.000000,0.299058
61358496144,3696.077148,1.570786,0.078009,1.135917,702848303104.000000,0.217177
61358473306,3699.600586,1.570527,0.076249,1.137449,273329897472.000000,0.158522
61358496164,3699.545410,1.570783,0.078687,1.137425,1288555200512.000000,0.265804
61358496165,3700.310791,1.570792,0.078767,1.137758,546659794944.000000,0.199725
61358473330,3691.614990,1.570605,0.094793,1.133978,741895438336.000000,0.221127
61358501009,3692.135254,1.570634,0.096294,1.134204,937131114496.000000,0.239034
61358496150,3706.257324,1.570543,0.077267,1.140343,0.000000,0.000000
61358496151,3706.497314,1.570657,0.077435,1.140447,1757120823296.000000,0.294755
61358498104,3714.270508,1.570736,0.078345,1.143826,3201864564736.000000,0.360021
61358498107,3716.198486,1.570590,0.077263,1.144664,1288555200512.000000,0.265804
61358498106,3717.520020,1.570698,0.077279,1.145243,1639979417600.000000,0.288053
61358498128,3713.505615,1.570616,0.080236,1.143493,507612692480.000000,0.194852
61358498129,3712.968262,1.570665,0.080759,1.143260,1405696606208.000000,0.273626
61358473331,3705.210449,1.570768,0.094813,1.139887,976178249728.000000,0.242309
61358473333,3712.643555,1.570566,0.097198,1.143118,195235643392.000000,0.141703
61354351485,3720.915527,1.570688,0.065056,1.146731,3514241646592.000000,0.371367
61354351926,3720.899170,1.570560,0.066654,1.146724,702848303104.000000,0.217177
61354351462,3724.631104,1.570565,0.063261,1.148360,117141389312.000000,0.119517
61358497952,3725.921875,1.570664,0.071289,1.148926,0.000000,0.000000
61354351535,3733.178955,1.570696,0.062630,1.152107,1835215093760.000000,0.299058
61354279088,3739.496338,1.570607,0.052141,1.154876,0.000000,0.000000
61354279091,3740.176514,1.570730,0.051908,1.155175,780942573568.000000,0.224940
61354279090,3739.339355,1.570648,0.052631,1.154808,3826618728448.000000,0.382060
61354279099,3748.752686,1.570606,0.056188,1.158934,507612692480.000000,0.194852
61354351555,3735.386719,1.570561,0.064162,1.153075,39047127040.000000,0.082869
61354351560,3735.285889,1.570723,0.065512,1.153031,663801167872.000000,0.213078
61354351561,3735.579590,1.570725,0.065647,1.153159,1171413925888.000000,0.257492
61358498029,3740.020752,1.570730,0.071948,1.155106,819989708800.000000,0.228628
61354351567,3743.603027,1.570657,0.063495,1.156677,976178249728.000000,0.242309
61354351544,3745.140137,1.570742,0.062364,1.157350,819989708800.000000,0.228628
61354279100,3746.841064,1.570740,0.062727,1.158096,507612692480.000000,0.194852
61358498030,3744.078613,1.570590,0.072085,1.156885,976178249728.000000,0.242309
61358498034,3744.018066,1.570667,0.072788,1.156859,3553288781824.000000,0.372738
61358498042,3746.811279,1.570700,0.072989,1.158083,351424151552.000000,0.172373
61358498041,3748.559082,1.570632,0.072885,1.158849,741895438336.000000,0.221127
61358473308,3728.072510,1.570544,0.074531,1.149869,741895438336.000000,0.221127
61358473341,3722.756592,1.570698,0.087987,1.147538,624754032640.000000,0.208816
61358473352,3724.989014,1.570776,0.089738,1.148517,117141389312.000000,0.119517
61358473353,3725.693604,1.570722,0.090986,1.148826,3670430187520.000000,0.376790
61358473332,3720.343506,1.570529,0.092347,1.146480,39047127040.000000,0.082869
61358505408,3724.222412,1.570557,0.096045,1.148181,1171413925888.000000,0.257492
61358473340,3730.304199,1.570764,0.086247,1.150847,429518422016.000000,0.184298
61358504466,3729.233643,1.570561,0.087574,1.150378,2499016130560.000000,0.331474
61358504465,3729.298584,1.570687,0.087541,1.150406,1366649470976.000000,0.271068
61358473342,3731.005127,1.570550,0.087581,1.151154,3943760134144.000000,0.385920
61358473345,3732.712402,1.570720,0.087902,1.151903,1327602335744.000000,0.268462
61358473355,3727.425537,1.570685,0.092227,1.149585,1132366790656.000000,0.254598
61358505409,3728.270752,1.570722,0.095852,1.149955,78094254080.000000,0.104408
61358473363,3732.404541,1.570679,0.093241,1.151768,6325634859008.000000,0.451746
61358473362,3732.432861,1.570546,0.093005,1.151780,0.000000,0.000000
61358505419,3732.441406,1.570587,0.093704,1.151784,31979598774272.000000,0.775326
61358498031,3735.339600,1.570614,0.073852,1.153054,702848303104.000000,0.217177
61358498195,3737.898193,1.570664,0.081526,1.154176,1366649470976.000000,0.271068
61358498196,3739.239990,1.570630,0.081738,1.154764,0.000000,0.000000
61358504540,3739.528564,1.570716,0.082064,1.154891,1015225384960.000000,0.245498
61358498161,3743.228271,1.570679,0.075166,1.156512,0.000000,0.000000
61358473311,3746.485840,1.570615,0.075819,1.157940,468565557248.000000,0.189722
61358498202,3747.510742,1.570597,0.078879,1.158390,741895438336.000000,0.221127
61358504542,3738.927734,1.570716,0.086000,1.154627,390471286784.000000,0.178535
61358504779,3740.390381,1.570716,0.090035,1.155268,7653237456896.000000,0.481366
61358473365,3745.304199,1.570695,0.089332,1.157422,2655204671488.000000,0.338241
61358473348,3746.917725,1.570595,0.086706,1.158130,2186639179776.000000,0.317044
61358473347,3747.592773,1.570689,0.086590,1.158426,507612692480.000000,0.194852
61358504573,3748.413818,1.570579,0.087099,1.158786,156188508160.000000,0.131546
61358473364,3746.412842,1.570764,0.088992,1.157908,1093319589888.000000,0.251638
61358504797,3747.957031,1.570727,0.089024,1.158585,2186639179776.000000,0.317044
61358504808,3743.448486,1.570549,0.092786,1.156609,156188508160.000000,0.131546
61358504809,3744.846680,1.570639,0.093121,1.157222,624754032640.000000,0.208816
61358505519,3747.606689,1.570662,0.093299,1.158432,0.000000,0.000000
61356376872,3756.568604,1.570717,0.002069,1.162383,0.000000,0.000000
61356376882,3765.588623,1.570624,0.001643,1.166370,3123770294272.000000,0.357070
61356376078,3752.510986,1.570705,0.020164,1.160589,78094254080.000000,0.104408
61356377026,3770.539795,1.570758,0.007727,1.168559,1483790876672.000000,0.278602
61356376889,3773.818115,1.570675,0.003172,1.170009,937131114496.000000,0.239034
61356377027,3773.501709,1.570625,0.007605,1.169869,1210461061120.000000,0.260322
61356377321,3775.495117,1.570558,0.013074,1.170750,1093319589888.000000,0.251638
61356377466,3776.551514,1.570775,0.023472,1.171217,976178249728.000000,0.242309
61356376082,3759.100098,1.570663,0.027877,1.163502,2186639179776.000000,0.317044
61354279093,3752.696045,1.570596,0.046914,1.160670,702848303104.000000,0.217177
61356376085,3769.421143,1.570776,0.030450,1.168065,78094254080.000000,0.104408
61356379139,3769.745605,1.570594,0.031393,1.168208,2264733581312.000000,0.320774
61356376092,3775.942383,1.570655,0.030712,1.170948,1015225384960.000000,0.245498
61356379901,3772.724854,1.570642,0.047700,1.169525,1522838011904.000000,0.281025
61356376073,3786.539795,1.570648,0.004008,1.175639,507612692480.000000,0.194852
61356376074,3788.490234,1.570666,0.004595,1.176509,156188508160.000000,0.131546
61356376966,3788.345703,1.570657,0.005349,1.176444,1757120823296.000000,0.294755
61356377062,3783.000244,1.570678,0.008836,1.174068,0.000000,0.000000
61356377080,3784.986328,1.570556,0.008789,1.174946,1639979417600.000000,0.288053
61356377063,3785.861816,1.570549,0.008584,1.175337,3475194511360.000000,0.369987
61356377060,3788.441895,1.570548,0.007174,1.176487,2303780716544.000000,0.322607
61356377089,3791.600342,1.570701,0.011790,1.177895,741895438336.000000,0.221127
61356376077,3793.384521,1.570778,0.010431,1.178691,2186639179776.000000,0.317044
61356376081,3797.941895,1.570649,0.024181,1.180723,39047127040.000000,0.082869
61356376142,3807.583496,1.570669,0.018724,1.185022,624754032640.000000,0.208816
61356376145,3806.872803,1.570728,0.022305,1.184705,2538063265792.000000,0.333192
61356376079,3789.891846,1.570754,0.025006,1.177134,702848303104.000000,0.217177
61356376089,3790.083740,1.570691,0.025757,1.177219,39047127040.000000,0.082869
61356376080,3790.970703,1.570763,0.025494,1.177615,937131114496.000000,0.239034
61356376109,3784.270752,1.570691,0.042896,1.174630,819989708800.000000,0.228628
61356376115,3792.521729,1.570653,0.046619,1.178306,741895438336.000000,0.221127
61356396738,3803.593506,1.570562,0.035842,1.183243,117141389312.000000,0.119517
61356376147,3806.409668,1.570706,0.024558,1.184499,937131114496.000000,0.239034
61356376118,3800.236816,1.570589,0.047565,1.181746,741895438336.000000,0.221127
61356376340,3809.685059,1.570618,0.041501,1.185959,1132366790656.000000,0.254598
61356376339,3810.995850,1.570737,0.041530,1.186544,780942573568.000000,0.224940
61354351369,3753.298096,1.570722,0.055186,1.160937,312377016320.000000,0.165737
61354351893,3754.535156,1.570655,0.054672,1.161484,624754032640.000000,0.208816
61354351380,3752.624268,1.570695,0.056915,1.160639,1015225384960.000000,0.245498
61356426237,3758.160645,1.570567,0.059696,1.163086,1366649470976.000000,0.271068
61354279101,3750.609131,1.570764,0.064983,1.159748,0.000000,0.000000
61354351907,3752.373047,1.570655,0.065015,1.160528,741895438336.000000,0.221127
61356376114,3775.351318,1.570738,0.052678,1.170686,156188508160.000000,0.131546
61360570633,3774.562012,1.570575,0.073505,1.170337,741895438336.000000,0.221127
61360570368,3779.048828,1.570718,0.072889,1.172321,624754032640.000000,0.208816
61358498187,3754.438477,1.570785,0.076040,1.161441,702848303104.000000,0.217177
61358498204,3754.213135,1.570686,0.079118,1.161341,2733298941952.000000,0.341525
61358473312,3755.596436,1.570712,0.078395,1.161953,507612692480.000000,0.194852
61358498205,3755.714600,1.570609,0.081054,1.162005,1054272454656.000000,0.248606
61358473346,3756.721924,1.570629,0.080992,1.162450,819989708800.000000,0.228628
61358504548,3756.816650,1.570638,0.081547,1.162492,78094254080.000000,0.104408
61358504574,3752.169189,1.570534,0.087252,1.160438,624754032640.000000,0.208816
61358473368,3756.846191,1.570551,0.088651,1.162505,1015225384960.000000,0.245498
61358505364,3763.264160,1.570677,0.088747,1.165343,39047127040.000000,0.082869
61360570373,3765.234375,1.570664,0.086014,1.166214,937131114496.000000,0.239034
61358505356,3763.886719,1.570727,0.088158,1.165618,1288555200512.000000,0.265804
61358505371,3761.954590,1.570640,0.090408,1.164764,585706962944.000000,0.204371
61360570370,3770.958740,1.570579,0.073748,1.168744,1718073688064.000000,0.292555
61360571663,3770.708008,1.570625,0.082728,1.168634,1405696606208.000000,0.273626
61360570372,3771.246094,1.570756,0.082526,1.168871,1210461061120.000000,0.260322
61360572214,3771.265625,1.570738,0.094031,1.168880,1132366790656.000000,0.254598
61356376496,3783.159424,1.570700,0.057589,1.174138,2850440347648.000000,0.346336
61360570628,3783.451660,1.570765,0.068063,1.174268,741895438336.000000,0.221127
61360570673,3785.661621,1.570670,0.072454,1.175247,624754032640.000000,0.208816
61356376494,3801.563721,1.570561,0.052131,1.182338,663801167872.000000,0.213078
61356376497,3799.296143,1.570629,0.058917,1.181327,702848303104.000000,0.217177
61356376500,3805.895752,1.570751,0.053907,1.184270,937131114496.000000,0.239034
61360570745,3784.208252,1.570784,0.075881,1.174602,1054272454656.000000,0.248606
61360570804,3786.708252,1.570777,0.075826,1.175714,507612692480.000000,0.194852
61360570801,3792.561279,1.570594,0.073925,1.178324,2577110401024.000000,0.334892
61360570807,3792.838135,1.570672,0.074382,1.178447,468565557248.000000,0.189722
61360570826,3793.205811,1.570726,0.077541,1.178611,0.000000,0.000000
61360570827,3793.333740,1.570776,0.077740,1.178668,702848303104.000000,0.217177
61360570375,3787.575195,1.570671,0.086743,1.176101,624754032640.000000,0.208816
61360572281,3791.787109,1.570538,0.095957,1.177979,2381874987008.000000,0.326212
61360570816,3801.693848,1.570691,0.075817,1.182396,585706962944.000000,0.204371
61360571869,3803.954102,1.570686,0.092315,1.183404,1913309364224.000000,0.303241
61360572292,3804.166748,1.570637,0.093203,1.183499,78094254080.000000,0.104408
61360572284,3803.418701,1.570756,0.094053,1.183165,1093319589888.000000,0.251638
61360572304,3804.144287,1.570668,0.096672,1.183489,819989708800.000000,0.228628
61360570376,3807.320557,1.570706,0.090261,1.184905,2147592044544.000000,0.315145
61360570377,3807.393799,1.570628,0.090364,1.184937,6403729129472.000000,0.453598
61360570378,3807.474854,1.570647,0.090627,1.184974,663801167872.000000,0.213078
61360571867,3807.229004,1.570570,0.091011,1.184864,2850440347648.000000,0.346336
61360571868,3808.326904,1.570535,0.091027,1.185354,3436147376128.000000,0.368596
61360571872,3808.995361,1.570539,0.091822,1.185652,1913309364224.000000,0.303241
61356376127,3821.368408,1.570580,0.009270,1.191177,546659794944.000000,0.199725
61356376129,3827.614014,1.570736,0.007429,1.193986,0.000000,0.000000
61356376123,3832.067871,1.570642,0.004189,1.195989,0.000000,0.000000
61356376124,3833.031006,1.570638,0.004302,1.196422,1952356499456.000000,0.305290
61356376064,3836.731445,1.570762,0.000144,1.198086,507612692480.000000,0.194852
61356386714,3836.078857,1.570562,0.004744,1.197792,78094254080.000000,0.104408
61356388161,3831.592041,1.570709,0.013361,1.195775,234282778624.000000,0.150582
61356388171,3831.638184,1.570765,0.018307,1.195795,624754032640.000000,0.208816
61356388183,3842.561035,1.570666,0.016629,1.200708,702848303104.000000,0.217177
61356376151,3842.364258,1.570630,0.022424,1.200619,0.000000,0.000000
61356376305,3814.965576,1.570591,0.032415,1.188314,859036844032.000000,0.232201
61356376294,3828.377441,1.570623,0.030463,1.194329,859036844032.000000,0.232201
61356376303,3831.857178,1.570763,0.031943,1.195894,1054272454656.000000,0.248606
